ID,temperature_2m_°C,relative_humidity_2m_%,dew_point_2m_°C,apparent_temperature_°C,precipitation_mm,pressure_msl_hPa,surface_pressure_hPa,cloud_cover_%,cloud_cover_low_%,cloud_cover_mid_%,cloud_cover_high_%,vapour_pressure_deficit_kPa,wind_speed_10m_km/h,wind_speed_100m_km/h,wind_direction_10m_°,wind_direction_100m_°,wind_gusts_10m_km/h,soil_temperature_0_to_7cm_°C,soil_temperature_7_to_28cm_°C,soil_temperature_28_to_100cm_°C,soil_temperature_100_to_255cm_°C,soil_moisture_0_to_7cm_m/m,soil_moisture_7_to_28cm_m/m,soil_moisture_28_to_100cm_m/m,soil_moisture_100_to_255cm_m/m,shortwave_radiation_W/m,direct_radiation_W/m,diffuse_radiation_W/m,direct_normal_irradiance_W/m,global_tilted_irradiance_W/m,terrestrial_radiation_W/m,is_day_,sunshine_duration_s,electricity_shutdown,hour,day,month,year,day_of_week
15768,23.76,89.0,21.6,27.4,0.0,1013.9,989.7,25.0,0.0,3.0,100,0.30333333333333334,5.4,6.6,307.0,283.0,6.5,26.3,29.1,27.1,25.5,0.073,0.07,0.116,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,23,19,10,2023,3
15769,23.34,91.0,21.4,26.7,0.0,1013.3,989.1,27.0,0.0,3.0,99,0.24,5.4,6.5,312.0,289.0,6.1,25.5,28.9,27.1,25.5,0.073,0.07,0.116,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,0,20,10,2023,4
15770,22.92,90.0,21.0,26.3,0.0,1012.9,988.7,29.0,0.0,6.0,85,0.27,5.1,6.0,315.0,295.0,6.5,24.9,28.8,27.1,25.5,0.073,0.07,0.116,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,1,20,10,2023,4
15771,22.5,91.5,20.8,26.1,0.0,1012.7,988.5,31.0,0.0,6.0,56,0.27,4.7,5.2,302.0,282.0,6.1,24.3,28.6,27.1,25.5,0.073,0.07,0.116,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,2,20,10,2023,4
15772,21.95,93.0,20.5,25.1,0.0,1012.8,988.5,33.0,0.0,5.0,100,0.19,5.7,5.9,312.5,284.0,6.449999999999999,23.8,28.4,27.1,25.5,0.073,0.07,0.116,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,3,20,10,2023,4
15773,21.4,92.0,20.1,24.6,0.0,1013.2,988.9,33.0,1.0,4.0,100,0.2,5.4,5.2,323.0,295.0,6.8,23.3,28.2,27.1,25.5,0.073,0.07,0.116,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,4,20,10,2023,4
15774,22.6,86.0,20.1,26.1,0.0,1013.6,989.4,35.0,4.0,3.0,99,0.38,3.1,3.6,308.0,264.0,6.1,22.9,28.0,27.1,25.5,0.073,0.07,0.116,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,5,20,10,2023,4
15775,22.8,87.0,20.6,26.6,0.0,1014.2,990.0,37.0,16.5,0.0,98,0.36,2.7,3.5,293.0,246.0,4.0,23.0,27.8,27.1,25.5,0.073,0.07,0.116,0.217,32,15,17,119.2,32,113.5,1,742.65,0.0,6,20,10,2023,4
15776,24.8,84.0,21.8,28.9,0.0,1015.0,990.9,55.0,29.0,0.0,97,0.5,4.3,4.7,185.0,184.0,13.3,24.4,27.8,27.1,25.5,0.075,0.071,0.116,0.217,226,153,73,506.0,226,417.0,1,3600.0,0.0,7,20,10,2023,4
15777,26.8,74.0,21.8,30.7,0.0,1015.1,991.2,57.0,44.0,0.0,57,0.9,6.15,7.2,183.0,180.0,19.1,26.7,27.7,27.1,25.5,0.075,0.071,0.116,0.217,448,320,128,599.2,448,736.7,1,3600.0,0.0,8,20,10,2023,4
15778,28.6,66.0,21.5,33.0,0.0,1014.7,990.75,24.0,7.0,0.0,59,1.35,8.0,9.0,188.0,185.0,23.0,29.4,27.7,27.1,25.5,0.074,0.071,0.116,0.217,695,568,127,777.0,695,1008.3,1,3600.0,0.0,9,20,10,2023,4
15779,30.4,56.0,20.7,35.0,0.0,1013.9,990.3,20.5,8.0,11.0,14,1.91,9.7,11.9,184.0,182.0,26.6,31.9,27.8,27.1,25.5,0.074,0.07,0.116,0.217,849,698,151,793.5,849,1213.4,1,3600.0,0.0,10,20,10,2023,4
15780,31.166666666666668,52.0,20.1,35.5,0.1,1013.1,989.6,17.0,8.0,16.0,1,2.21,10.4,13.0,178.0,175.0,27.35,33.6,28.0,27.1,25.5,0.074,0.07,0.116,0.217,864,695,169,716.5,864,1338.0,1,3600.0,0.0,11,20,10,2023,4
15781,31.933333333333334,48.0,19.7,36.4,0.2,1012.0,988.6,11.0,9.0,11.0,0,2.51,10.4,12.6,178.0,175.0,28.1,34.9,28.2,27.1,25.5,0.075,0.07,0.116,0.217,899,728,171,731.1,899,1373.7,1,3600.0,0.0,12,20,10,2023,4
15782,32.7,46.0,19.5,36.4,0.15000000000000002,1011.0,987.6,21.5,10.0,14.5,1,2.68,10.1,12.3,184.0,183.0,27.7,35.8,28.4,27.1,25.5,0.075,0.07,0.115,0.217,805,619,186,647.9,805,1317.9,1,3600.0,0.0,13,20,10,2023,4
15783,31.560000000000002,46.0,19.7,35.7,0.1,1010.2,986.8,32.0,15.5,18.0,2,2.45,10.8,13.0,184.0,177.5,27.0,36.0,28.7,27.1,25.5,0.075,0.07,0.115,0.217,688,502,186,589.6,688,1174.6,1,3600.0,0.0,14,20,10,2023,4
15784,30.42,51.0,19.7,32.5,0.0,1010.2,986.7,36.0,21.0,23.0,12,2.22,16.0,20.4,172.0,172.0,33.8,35.6,28.9,27.1,25.5,0.074,0.069,0.115,0.217,518,331,187,478.9,518,953.5,1,3600.0,0.0,15,20,10,2023,4
15785,29.28,56.0,19.9,30.9,0.1,1010.4,986.8,14.0,3.0,12.0,12,1.81,16.5,21.7,170.0,169.0,36.0,34.3,29.1,27.1,25.5,0.074,0.069,0.115,0.217,302,179,123,368.8,302,669.6,1,3600.0,0.0,16,20,10,2023,4
15786,28.14,60.0,19.8,30.2,0.0,1011.1,987.4,41.0,11.0,8.0,88,1.4833333333333334,12.35,16.6,180.0,180.0,33.1,32.8,29.3,27.1,25.5,0.074,0.069,0.115,0.217,152,89,63,358.6,152,342.4,1,3600.0,0.0,17,20,10,2023,4
15787,27.0,66.0,20.2,29.7,0.0,1012.0,988.2,36.0,13.0,4.5,72,1.1566666666666667,8.2,12.5,195.0,192.0,24.8,31.1,29.3,27.1,25.5,0.074,0.069,0.115,0.217,13,4,9,40.9,13,74.9,0,0.0,0.0,18,20,10,2023,4
15788,25.9,75.0,21.2,29.9,0.0,1013.1,989.1,31.0,7.0,1.0,81,0.83,3.9,6.6,214.0,209.0,15.8,30.8,29.4,27.1,25.5,0.075,0.071,0.115,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,19,20,10,2023,4
15789,25.5,82.0,22.1,30.3,0.0,1014.0,990.0,30.0,10.0,2.0,66,0.6,4.25,1.3,292.0,326.0,7.6,29.4,29.4,27.1,25.5,0.075,0.071,0.115,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,20,20,10,2023,4
15790,25.2,81.0,21.8,29.3,0.0,1014.4,990.4,36.5,5.5,13.0,88,0.5449999999999999,4.6,8.3,315.0,326.0,7.6,28.3,29.3,27.1,25.5,0.075,0.071,0.115,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,21,20,10,2023,4
15791,24.75,84.0,21.8,29.0,0.0,1013.9,989.8,43.0,1.0,26.0,89,0.49,3.8,8.0,322.0,288.0,8.6,27.4,29.2,27.1,25.5,0.075,0.071,0.115,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,22,20,10,2023,4
15792,24.3,84.0,21.5,28.2,0.0,1013.5,989.3,51.5,20.8,95.0,23,0.51,6.3,10.5,329.0,301.0,10.4,26.7,29.1,27.2,25.5,0.075,0.071,0.115,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,23,20,10,2023,4
15793,23.85,83.0,21.2,28.3,0.0,1012.9,988.8,60.0,40.6,76.0,46,0.53,4.3,8.9,336.0,310.0,11.2,26.2,29.0,27.2,25.5,0.075,0.071,0.115,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,0,21,10,2023,5
15794,23.4,80.0,21.2,28.8,0.0,1012.8,988.8,47.0,60.400000000000006,4.0,86,0.64,4.9,7.1,234.0,229.0,7.2,25.7,28.9,27.2,25.5,0.075,0.071,0.115,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,1,21,10,2023,5
15795,22.95,95.0,22.1,27.5,0.0,1012.7,988.5,34.0,80.2,5.0,99,0.15,4.0,8.6,180.0,218.0,9.4,25.2,28.7,27.2,25.5,0.075,0.071,0.115,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,2,21,10,2023,5
15796,22.5,98.0,22.2,27.5,0.0,1012.4,988.45,100.0,100.0,11.0,76,0.05,0.4,2.4,90.0,207.0,6.5,24.8,28.6,27.2,25.5,0.075,0.071,0.115,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,3,21,10,2023,5
15797,22.35,99.0,22.0,26.6,0.0,1012.7,988.4,100.0,100.0,4.0,60,0.02,3.3,5.3,283.0,242.0,3.6,24.4,28.4,27.2,25.5,0.075,0.071,0.115,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,4,21,10,2023,5
15798,22.2,99.0,22.0,26.8,0.0,1013.1,988.8,100.0,99.0,2.0,98,0.02,3.65,5.4,304.0,278.0,4.7,24.2,28.2,27.2,25.5,0.075,0.071,0.115,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,5,21,10,2023,5
15799,23.599999999999998,96.0,22.2,27.3,0.0,1013.6,989.4,89.66666666666667,74.0,2.0,100,0.11,4.0,5.4,280.0,274.0,9.4,24.4,28.1,27.2,25.5,0.075,0.071,0.115,0.217,24,7,17,55.3,24,114.5,1,1800.0,0.0,6,21,10,2023,5
15800,25.0,89.0,22.2,28.6,0.0,1014.6,990.5,79.33333333333333,49.0,1.0,100,0.34,4.8,5.0,241.0,249.0,15.1,24.3,27.8,27.2,25.5,0.075,0.072,0.116,0.217,172,73,99,240.5,172,419.0,1,3600.0,0.0,7,21,10,2023,5
15801,26.4,77.0,22.0,30.5,0.0,1014.8,990.8,69.0,48.0,0.0,87,0.79,5.6,6.6,225.0,229.0,18.55,26.4,27.7,27.2,25.5,0.075,0.072,0.116,0.217,389,241,148,450.5,389,738.3,1,3600.0,0.0,8,21,10,2023,5
15802,28.4,68.0,21.9,32.8,0.0,1014.7,990.9,25.0,13.0,0.0,43,1.25,7.3,8.6,213.0,213.0,22.0,29.0,27.7,27.2,25.5,0.075,0.072,0.116,0.217,636,455,181,622.0,636,1009.6,1,3600.0,0.0,9,21,10,2023,5
15803,30.5,58.0,21.3,35.5,0.0,1013.7,990.1,13.0,7.0,0.0,33,1.84,8.0,9.5,207.0,205.0,23.8,31.7,27.8,27.2,25.5,0.074,0.071,0.116,0.217,822,642,180,729.7,822,1214.3,1,3600.0,0.0,10,21,10,2023,5
15804,31.45,49.0,20.3,36.8,0.0,1012.9,989.4,9.0,1.0,6.0,15,2.44,11.5,14.1,206.0,199.0,29.2,34.0,28.0,27.2,25.5,0.073,0.071,0.1155,0.217,951,782,169,806.3,951,1294.15,1,3600.0,0.0,11,21,10,2023,5
15805,32.4,48.0,19.9,35.8,0.0,1011.6,988.2,15.5,9.0,4.0,10,2.55,15.5,19.3,205.0,204.0,35.3,35.4,28.2,27.2,25.5,0.072,0.071,0.115,0.217,887,727,160,730.3,887,1374.0,1,3600.0,0.0,12,21,10,2023,5
15806,32.4,48.0,19.9,35.6,0.0,1010.9,987.5,22.0,9.5,11.0,25,2.54,16.1,20.3,209.0,207.0,36.4,36.3,28.5,27.2,25.5,0.071,0.071,0.115,0.217,877,694,183,726.8,877,1318.0,1,3600.0,0.0,13,21,10,2023,5
15807,32.05,43.0,18.1,33.4,0.0,1010.2,986.8,28.5,10.0,9.0,70,2.71,15.700000000000001,20.9,210.0,209.0,37.1,36.3,28.7,27.2,25.5,0.07,0.07,0.115,0.217,681,532,149,625.2,681,1174.6,1,3600.0,0.0,14,21,10,2023,5
15808,31.7,40.0,16.3,31.7,0.0,1010.2,986.8,35.0,1.0,8.0,97,2.82,15.3,19.7,208.5,208.0,36.4,35.9,29.0,27.2,25.5,0.069,0.07,0.114,0.217,569,389,180,563.2,569,953.4,1,3600.0,0.0,15,21,10,2023,5
15809,29.85,42.0,16.1,30.4,0.0,1010.3,986.8,23.0,0.0,8.0,62,2.51,14.5,18.7,207.0,205.0,33.1,34.9,29.2,27.2,25.5,0.069,0.07,0.114,0.217,384,243,141,501.0,384,669.5,1,3600.0,0.0,16,21,10,2023,5
15810,28.0,55.5,17.9,29.3,0.0,1011.2,987.4,29.0,0.0,7.5,83,1.72,10.7,14.6,220.0,220.0,29.9,33.2,29.3,27.2,25.5,0.069,0.07,0.114,0.217,164,99,65,399.2,164,342.4,1,3600.0,0.0,17,21,10,2023,5
15811,25.8,69.0,19.7,28.4,0.0,1012.4,988.4,31.5,0.0,7.0,23,1.03,7.2,13.1,243.0,238.0,21.2,31.1,29.4,27.2,25.5,0.069,0.07,0.114,0.217,14,5,9,51.1,14,75.0,0,0.0,0.0,18,21,10,2023,5
15812,24.9,76.0,20.4,28.1,0.0,1013.4,989.4,34.0,0.0,7.0,98,0.75,5.8,11.2,274.0,264.0,13.7,30.3,29.5,27.2,25.5,0.069,0.07,0.116,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,19,21,10,2023,5
15813,23.7,85.0,20.9,27.4,0.0,1014.0,989.8,18.0,0.0,5.0,51,0.45,4.7,5.9,274.0,259.0,10.1,28.6,29.4,27.2,25.5,0.069,0.07,0.116,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,20,21,10,2023,5
15814,22.7,89.0,20.8,26.3,0.0,1014.9,990.6,22.0,0.0,8.0,64,0.29,4.8,6.5,287.6666666666667,267.0,6.5,27.2,29.4,27.2,25.5,0.069,0.07,0.116,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,21,21,10,2023,5
15815,22.0,90.5,20.6,25.5,0.0,1015.1,990.8,17.5,0.0,11.0,61,0.25,5.1,7.6,301.3333333333333,295.0,6.5,26.0,29.2,27.2,25.5,0.069,0.07,0.116,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,22,21,10,2023,5
15816,21.8,92.0,20.2,24.8,0.0,1014.5,990.2,13.0,0.0,1.0,61,0.21,5.6,8.0,315.0,280.0,7.2,25.1,29.1,27.2,25.5,0.069,0.07,0.116,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,23,21,10,2023,5
15817,21.599999999999998,93.0,20.1,24.6,0.0,1014.2,989.8,8.5,0.0,1.0,5,0.18,4.9,8.3,306.0,275.0,7.2,24.3,28.9,27.2,25.5,0.069,0.07,0.116,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,0,22,10,2023,6
15818,21.4,93.5,20.1,24.7,0.0,1013.9,989.45,4.0,0.0,0.0,15,0.19,4.4,8.7,325.0,287.0,7.4,23.8,28.7,27.2,25.5,0.069,0.07,0.116,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,1,22,10,2023,6
15819,21.25,94.0,19.5,23.6,0.0,1013.5,989.1,20.0,0.0,0.0,65,0.15,4.2,4.9,340.0,287.0,7.6,23.2,28.5,27.2,25.5,0.069,0.07,0.116,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,2,22,10,2023,6
15820,21.1,94.0,19.1,22.9,0.0,1013.3,989.1500000000001,29.0,0.0,0.0,98,0.14,4.5,4.7,331.0,270.0,5.8,22.8,28.3,27.2,25.5,0.069,0.07,0.116,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,3,22,10,2023,6
15821,20.95,92.5,19.1,23.2,0.0,1013.6,989.2,30.0,7.0,0.0,95,0.19,4.5,4.6,331.0,288.0,6.1,22.5,28.1,27.2,25.5,0.069,0.07,0.116,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,4,22,10,2023,6
15822,20.8,91.0,19.2,23.7,0.0,1014.0,989.6500000000001,37.0,14.0,0.0,82,0.23,3.8,6.4,319.0,297.0,5.8,22.4,27.9,27.2,25.5,0.069,0.07,0.116,0.217,0,0,0,0.0,0,0.0,0,0.0,0.0,5,22,10,2023,6
15823,22.633333333333333,84.0,19.2,24.9,0.0,1014.4,990.1,31.0,11.0,0.0,69,0.43,4.4,5.2,281.0,282.0,9.2,22.8,27.7,27.2,25.5,0.069,0.07,0.116,0.217,25,8,17,62.9,25,115.5,1,37.57,0.0,6,22,10,2023,6
15824,24.46666666666667,79.0,20.3,27.8,0.0,1015.6,991.4,44.0,14.0,0.0,100,0.79,2.4,2.9,243.0,240.0,12.6,24.1,27.5,27.2,25.5,0.068,0.069,0.11575,0.217,170,72,98,236.3,170,420.8,1,3600.0,0.0,7,22,10,2023,6
15825,26.3,74.0,21.0,29.8,0.0,1015.8,991.8,17.0,9.0,0.0,31,1.1500000000000001,5.4,6.0,222.5,197.0,18.0,26.5,27.4,27.2,25.5,0.068,0.069,0.1155,0.217,472,361,111,673.8,472,739.8,1,3600.0,0.0,8,22,10,2023,6
15826,28.133333333333333,61.0,19.8,31.9,0.0,1015.5,991.7,19.5,2.0,3.0,35,1.51,6.6,7.3,202.0,200.0,20.9,29.2,27.5,27.2,25.5,0.067,0.069,0.11525,0.217,695,560,135,765.1,695,1010.8,1,3600.0,0.0,9,22,10,2023,6
15827,29.96666666666667,52.0,19.2,34.4,0.0,1014.6,990.9000000000001,22.0,15.0,9.0,30,2.03,6.949999999999999,9.0,205.0,203.0,23.4,31.9,27.6,27.2,25.5,0.067,0.069,0.115,0.217,876,747,129,848.9,876,1215.2,1,3600.0,0.0,10,22,10,2023,6
15828,31.8,46.0,18.8,36.5,0.0,1013.6,990.1,16.0,2.0,15.0,77,2.53,7.3,8.2,213.0,209.0,23.8,34.3,27.8,27.2,25.5,0.066,0.068,0.115,0.216,955,816,139,841.5,955,1339.2,1,3600.0,0.0,11,22,10,2023,6
15829,32.7,48.0,18.5,35.9,0.0,1012.3,988.9,10.0,2.0,8.0,10,2.82,12.149999999999999,14.7,212.0,211.0,29.2,35.8,28.0,27.2,25.5,0.066,0.068,0.115,0.216,868,666,202,669.2,868,1374.3,1,3600.0,0.0,12,22,10,2023,6
15830,31.8,50.0,20.3,35.0,0.0,1011.6,988.1,26.0,4.0,27.0,20,2.33,17.0,20.9,212.0,210.0,38.5,36.7,28.3,27.2,25.5,0.065,0.068,0.114,0.216,868,714,154,748.1,868,1318.1,1,3600.0,0.0,13,22,10,2023,6
15831,29.9,59.0,21.2,32.2,0.0,1011.4,987.8,52.0,25.0,46.0,6,1.71,15.3,19.8,210.0,209.0,37.05,36.0,28.5,27.2,25.5,0.065,0.068,0.114,0.216,534,323,211,379.8,534,1174.5,1,3600.0,0.0,14,22,10,2023,6
15832,29.8,58.0,20.8,31.7,0.0,1010.9,987.3,24.0,1.0,27.0,22,1.75,16.5,21.1,203.0,203.0,35.6,35.6,28.7,27.2,25.5,0.064,0.068,0.114,0.216,513,348,165,504.2,513,953.2,1,3600.0,0.0,15,22,10,2023,6
15833,28.46666666666667,62.0,20.7,31.2,0.0,1011.1,987.4,4.0,1.0,3.0,3,1.52,13.75,16.6,209.0,207.0,34.9,34.6,28.9,27.2,25.5,0.064,0.068,0.114,0.216,365,268,97,552.9,365,669.4,1,3600.0,0.0,16,22,10,2023,6
15834,27.133333333333333,69.0,21.0,30.1,0.0,1011.8,988.0,2.0,0.0,2.0,4,1.14,11.0,14.3,218.0,219.0,28.1,33.0,29.1,27.2,25.5,0.064,0.068,0.114,0.216,168,111,57,447.7,168,342.4,1,3600.0,0.0,17,22,10,2023,6
15835,25.8,77.0,21.4,29.1,0.0,1013.0,989.0,1.5,0.0,2.0,2,0.77,8.4,11.8,239.0,241.5,22.7,31.1,29.1,27.2,25.5,0.064,0.068,0.114,0.216,13,5,8,51.1,13,75.0,0,0.0,0.0,18,22,10,2023,6
15836,24.9,82.0,21.7,28.8,0.0,1013.5,989.7,1.0,0.0,1.0,0,0.55,6.5,10.5,267.0,264.0,15.8,30.2,29.2,27.2,25.5,0.074,0.069,0.112,0.216,0,0,0,0.0,0,0.0,0,0.0,0.0,19,22,10,2023,6
15837,24.1,86.0,21.7,28.4,0.0,1014.5,990.4,4.0,1.0,2.0,7,0.41,5.1,7.3,311.0,279.0,11.5,28.7,29.1,27.2,25.5,0.074,0.069,0.112,0.216,0,0,0,0.0,0,0.0,0,0.0,0.0,20,22,10,2023,6
15838,23.5,90.0,21.7,27.7,0.0,1015.0,990.8,5.0,1.0,5.0,4,0.3,3.7,7.9,299.0,273.0,7.2,27.5,29.1,27.2,25.5,0.074,0.069,0.112,0.216,0,0,0,0.0,0,0.0,0,0.0,0.0,21,22,10,2023,6
15839,22.7,93.0,21.5,27.2,0.0,1015.1,990.8,5.0,4.0,1.0,2,0.19,3.9,2.3,360.0,309.0,6.1,26.4,29.0,27.2,25.5,0.074,0.069,0.112,0.216,0,0,0,0.0,0,0.0,0,0.0,0.0,22,22,10,2023,6
15840,22.4,93.5,21.2,26.3,0.0,1014.3,990.0,27.0,9.0,1.0,61,0.19,4.1,5.1,322.0,262.0,4.7,25.5,28.8,27.2,25.5,0.074,0.069,0.112,0.216,0,0,0,0.0,0,0.0,0,0.0,0.0,23,22,10,2023,6
15841,22.1,94.0,20.9,25.4,0.0,1013.8,989.5,28.333333333333332,4.0,12.0,46,0.16,5.9,6.5,313.0,276.0,6.8,24.8,28.7,27.2,25.5,0.074,0.069,0.112,0.216,0,0,0,0.0,0,0.0,0,0.0,0.0,0,23,10,2023,0
15842,21.8,94.0,20.8,25.3,0.0,1013.5,989.2,29.666666666666668,5.0,9.0,83,0.15,5.1,5.4,321.0,278.0,6.7,24.3,28.5,27.2,25.5,0.074,0.069,0.112,0.216,0,0,0,0.0,0,0.0,0,0.0,0.0,1,23,10,2023,0
15843,21.55,94.5,20.5,24.7,0.0,1013.3,989.0,31.0,17.0,1.0,83,0.12,4.9,7.4,324.0,278.5,6.6,23.8,28.3,27.2,25.5,0.074,0.069,0.112,0.216,0,0,0,0.0,0,0.0,0,0.0,0.0,2,23,10,2023,0
15844,21.3,95.0,20.4,24.6,0.0,1013.3,989.0,39.0,29.0,0.0,85,0.14,5.65,6.9,321.0,279.0,6.5,23.4,28.1,27.2,25.5,0.074,0.069,0.112,0.216,0,0,0,0.0,0,0.0,0,0.0,0.0,3,23,10,2023,0
15845,20.8,96.0,20.2,23.8,0.0,1013.7,989.3,53.0,41.0,0.0,88,0.09,6.4,6.3,321.0,283.0,7.6,23.0,28.0,27.2,25.5,0.074,0.069,0.112,0.216,0,0,0,0.0,0,0.0,0,0.0,0.0,4,23,10,2023,0
15846,22.0,94.0,21.0,25.7,0.0,1014.0,989.7,67.0,34.666666666666664,0.0,62,0.16499999999999998,4.6,6.9,321.0,298.0,7.6,23.0,27.8,27.2,25.5,0.074,0.069,0.112,0.216,0,0,0,0.0,0,0.0,0,68.08,0.0,5,23,10,2023,0
15847,22.9,91.0,21.0,26.0,0.0,1014.6,990.3,55.0,28.333333333333336,0.0,41,0.24,6.1,6.9,315.0,309.0,11.9,23.3,27.6,27.2,25.5,0.074,0.069,0.112,0.216,24,9,15,70.4,24,116.4,1,136.16,0.0,6,23,10,2023,0
15848,23.8,86.0,21.3,27.7,0.0,1015.5,991.3,27.0,22.0,0.0,24,0.41,4.3,5.0,246.0,249.0,14.600000000000001,23.9,27.4,27.2,25.6,0.076,0.07,0.114,0.216,150,67,83,219.1,150,428.80000000000007,1,3600.0,0.0,7,23,10,2023,0
15849,25.766666666666666,75.0,21.1,29.5,0.0,1015.7,991.7,19.0,3.0,1.0,51,0.83,4.9,5.5,232.5,238.0,17.3,26.2,27.4,27.2,25.6,0.076,0.069,0.114,0.216,431,298,133,555.5,431,741.2,1,3600.0,0.0,8,23,10,2023,0
15850,27.733333333333334,64.0,20.5,31.7,0.0,1015.2,991.3,19.0,1.0,5.0,53,1.33,6.9,8.2,219.0,221.0,21.6,28.8,27.4,27.2,25.6,0.075,0.069,0.113,0.216,668,519,149,708.7,668,1011.8,1,3600.0,0.0,9,23,10,2023,0
15851,29.7,57.0,20.2,34.8,0.0,1014.1,990.4,20.0,5.0,9.0,35,1.8,5.1,6.1,219.0,220.0,22.0,31.5,27.5,27.2,25.6,0.074,0.069,0.113,0.216,846,694,152,788.6,846,1216.0,1,3600.0,0.0,10,23,10,2023,0
15852,30.266666666666666,49.0,19.4,36.4,0.0,1013.0,989.5,35.0,14.0,17.0,38,2.18,6.95,7.4,216.0,219.0,22.0,33.8,27.7,27.2,25.6,0.073,0.069,0.113,0.216,911,726,185,748.8,911,1339.7,1,3600.0,0.0,11,23,10,2023,0
15853,30.833333333333332,46.0,19.0,35.4,0.0,1012.0,988.5,55.0,26.0,25.0,56,2.56,8.8,10.0,213.0,218.0,24.5,35.0,27.9,27.2,25.6,0.072,0.069,0.113,0.216,778,546,232,548.9,778,1374.5,1,3600.0,0.0,12,23,10,2023,0
15854,31.4,48.0,19.0,33.3,0.0,1011.1,987.6,47.0,13.5,35.333333333333336,35,2.39,13.7,16.6,210.0,210.0,31.0,35.3,28.1,27.2,25.6,0.072,0.069,0.113,0.216,650,419,231,439.2,650,1318.2,1,3600.0,0.0,13,23,10,2023,0
15855,30.075,55.0,19.7,31.7,0.0,1010.6,987.0,58.0,1.0,45.66666666666667,10,1.92,13.149999999999999,20.0,203.0,203.0,34.6,35.3,28.4,27.2,25.6,0.071,0.068,0.112,0.216,624,430,194,505.9,624,1174.4,1,3600.0,0.0,14,23,10,2023,0
15856,28.75,64.0,20.9,30.8,0.5,1010.6,986.9,69.0,12.5,56.0,3,1.37,12.6,16.0,204.0,203.0,31.0,34.3,28.6,27.2,25.6,0.075,0.068,0.112,0.216,440,263,177,381.3,440,953.2,1,3600.0,0.0,15,23,10,2023,0
15857,27.425,76.0,21.6,30.0,1.7,1011.1,987.2,91.0,24.0,99.0,33,0.81,5.6,6.5,310.0,304.0,27.4,31.5,28.7,27.2,25.6,0.091,0.068,0.112,0.216,263,140,123,289.0,263,669.4,1,3600.0,0.0,16,23,10,2023,0
15858,26.1,78.0,22.0,29.9,0.85,1011.4,987.5,27.0,11.0,25.0,6,0.75,8.0,9.6,342.0,340.0,20.7,29.0,28.8,27.2,25.6,0.092,0.068,0.112,0.216,111,47,64,189.6,111,342.5,1,3600.0,0.0,17,23,10,2023,0
15859,25.2,86.0,22.6,30.0,0.0,1012.1,988.1,18.0,13.0,10.0,0,0.46,6.85,6.6,291.0,283.0,14.0,27.6,28.7,27.2,25.6,0.093,0.068,0.112,0.216,11,3,8,30.6,11,75.1,0,0.0,0.0,18,23,10,2023,0
15860,25.0,88.33333333333333,22.1,29.3,0.0,1012.6,988.6,15.0,7.0,13.0,1,0.52,5.7,10.2,240.0,247.0,7.6,27.7,28.7,27.2,25.6,0.09,0.068,0.113,0.216,0,0,0,0.0,0,0.0,0,0.0,0.0,19,23,10,2023,0
15861,24.45,90.66666666666667,22.6,28.9,0.0,1013.3,989.2,12.0,9.5,10.0,2,0.27,4.550000000000001,8.9,236.0,243.0,8.6,26.6,28.7,27.2,25.6,0.09,0.068,0.113,0.216,0,0,0,0.0,0,0.0,0,0.0,0.0,20,23,10,2023,0
15862,23.9,93.0,22.7,28.8,0.0,1013.9,989.45,12.0,12.0,7.0,1,0.22,3.4,4.7,302.0,274.0,7.6,25.8,28.5,27.2,25.6,0.09,0.068,0.113,0.216,0,0,0,0.0,0,0.0,0,0.0,0.0,21,23,10,2023,0
